localcodename,concept_id,CONCEPT_NAME
(비)교감신경절 Block (요부),4142322,Sympathetic nerve or ganglion block
(응급실)인공호흡(3시간까지),4230167,Artificial respiration
(전공의)창상봉합술안면변연절제1범위1.5미만,4057680,Debridement and suture
(전공의)창상봉합술안면이외단순1범위2.5미만,4125906,Suture open wound
"(조사)백혈구 여과 제거 적혈구, 전혈 320ml",2720522,"Red blood cells, leukocytes reduced, each unit"
"(CLAVICLE,PATELLA)",43531173,Open reduction of dislocation of patellofemoral joint
"3P,Nonparalled CT PLAN(2-3rd)",4079574,"CT guidance for treatment planning, teletherapy"
"경부림프절청소술(타수술동시,편측,근치적)",4302897,Radical lymph node dissection of neck region
노인우울척도(GDS),4012809,Dementia test
뇌전산화단층촬영,4244986,Computerized axial tomography of brain without radiopaque contrast
비인두 내시경검사(Pre-op),44788943,Speech assessment
산전처치(C/Sec),4112701,Prenatal examination and care of mother
소아열성경련 응급처치,4336317,Convulsive therapy
수면 Upper EUS,4306147,Diagnostic Doppler ultrasonography
수술후 Wound Natural Drainage,4124141,Continuous suction drainage
인상채득및모형제작(1악당),4093074,Cast dental model
자폐증평가,40492702,Assessment using checklist for autism in toddlers
조영증강 초음파 하 Liver Bx(GI용),4306147,Diagnostic Doppler ultrasonography
좌골신경 Block(PAN),4200837,Injection of anesthetic agent into sciatic nerve
창상봉합술안면외변연1범위근육,4057680,Debridement and suture
체외조사(1회당)-고에너지 방사선치료-1문조사,4141448,Teleradiotherapy procedure
하지CT(조영제미사용),2211494,"Computed tomography, lower extremity; without contrast material"
혈관질환 선별검사(말초혈관계 초음파 선별검사),4306147,Diagnostic Doppler ultrasonography
Acromioplasty & Rotator cuff Repair(Primary Repair),4209151,Repair of musculotendinous cuff of shoulder
B13-Endoscopic Radical Op of MMA&Ethmoid Sinus,4186207,Excision of lesion of ethmoid sinus
Blood Irradiation,2212964,"Irradiation of blood product, each unit"
"Cesarean Section (1태아),경산",2110316,Cesarean delivery only
Children's  Behavior Check List,40492724,Assessment using psychotic symptom rating scale
"Closed Reduction of Fracture, Carpal Bone",4106045,Closed reduction and fixation of fracture
Colonic EUS,4306147,Diagnostic Doppler ultrasonography
COLONOSCOPIC POLYPECTOMY(1EA),2002728,Endoscopic polypectomy of large intestine
"Control of Epistaxis,Anterior Nasal Packing(DENT)",2001044,Turbinectomy
Decubitus Dressing S,4080499,Dressing of wound
Doppler Sono-Femoral Artery(both),4194148,Ultrasound scan of lower limb arteries
"Dressing or Post Operation Dression, Infection Wound",4080499,Dressing of wound
EKG monitoring with 24hrs BP,4187078,Electrocardiographic monitoring
"Electrogastrography, 24 Hour",2313629,"Electrogastrography, diagnostic, transcutaneous"
Endoscopic Adenoidectomy,4017578,Endoscopy of adenoid
ESD(Endoscopic Submucosal Disection),4140316,Fiberoptic endoscopic submucosal resection of lesion of upper gastrointestinal tract
"ESWL(2-5회실시시,각회당) after URS",2109635,"Lithotripsy, extracorporeal shock wave"
"Excision of Joint, Synovectomy, Wrist",4027004,Excision of joint
Extraction of Anterior Tooth,2001118,Extraction of other tooth
Fluoroscopy,4195288,Fluoroscopy
Foley Catheter Change,4076762,Insertion of indwelling urethral catheter
Free Flap (보험),4140257,Local myocutaneous flap
Frenzel glass(두위및 두위변환검사),4245032,Positional nystagmus test
Head-up Tilt test,4033557,Tilt table test
HOLTER MONITORING(portable),4098508,24 Hour ECG
"I&D, Palatal Abscess",2108697,"Operculectomy, excision pericoronal tissues"
IMPACTED TOOTH(simple),4120795,Surgical removal of impacted tooth
IMPEDANCE(Tympanometry),2313735,Tympanometry (impedance testing)
IMRT(강도변조 방사선치료-1회당),40480519,Intensity modulated radiation therapy
"Incisional & Excisional Biopsy,Muscle & Soft Tissue",4068309,Biopsy of orbital lesion
"Individual Supportive Psychotherapy, 기본",2007730,Individual psychotherapy
"Int. Obstruction, Entero-enterostomy",2109120,"Intestinal stricturoplasty (enterotomy and enterorrhaphy) with or without dilation, for intestinal obstruction"
Intraoperative Ionized Mg,44509504,Blood gas analysis
L-C GI Filling Moderate(Dr.),4082339,Insertion of glass-ionomer cement restoration into tooth
Ligation of Stomach and Duodeum Bleeding,2108998,"Gastrorrhaphy, suture of perforated duodenal or gastric ulcer, wound, or injury"
Lt.Cardiac Cath.(8세 이상),4223626,Catheterization of right heart
Mannitol challenge test,4182203,Provocative test
MCL Repair & Augmentation,4343674,Reconstruction of anterior cruciate ligament of knee joint
Mental N.B,4140397,Local anesthetic nerve block
MYOCARDIUM SPECT(REST+STRESS),40756922,"Myocardial perfusion imaging, tomographic (SPECT) (including attenuation correction, qualitative or quantitative wall motion, ejection fraction by first pass or gated technique, additional quantification, when performed); single study, at rest or stress ("
Nasometer,44788943,Speech assessment
"Open Reduation of Fracture, Bimalleolus",4252418,Open reduction of fracture of tibia and fibula with internal fixation
"Open Reduction of Fracture, Clavicle",2105720,"Open treatment of tarsal bone fracture (except talus and calcaneus), includes internal fixation, when performed, each"
PANSINUSITIS OPERATION,4048327,Operation on maxillary antrum
PNL,4298166,Removal of calculus of renal pelvis through percutaneous nephrostomy
"Position Change with Massage, Tid",44802448,Prompting to change position
"R.F. Rhizotomy, Trigeminal Nerve(Simple)",4201001,Hypophysectomy
RADICAL OPERATION OF MAXILLARY,4135596,Ethmoid sinusectomy
Rectoscopy,4171571,Proctoscopy
"Reduction of Nasal Bone Fracture, Simple",4114788,Reduction of fractured nasal bone
RESECTION OF THE SMALL INTESTI,2002747,Other partial resection of small intestine
Rotation test(SHA),4064324,Rotational test
Rotation test(SVV),4064324,Rotational test
RSA(호흡조절훈련),4104824,Electroencephalographic biofeedback
"S1-Operation for Bone Tuberculosis, Pelvis",4101040,Osteomyelitis drainage
S2-Resection of Distal clavicle,4305752,Osteotomy
S4-Catlge Graft (보험),4236352,Excision of bone for graft
"S6-Subtotal Laminectomy with Discectomy, Lumbar",4083391,Excision of lumbar intervertebral disc
S9-Removal of Cavernous Sinus Tumor(Simple),4304384,Removal of foreign body from sphenoid sinus
Setting of Cardiac Pacing with External Pace Maker,4290930,Insertion of pacemaker pulse generator
Small Bowel Endoscopic Biopsy,2002703,Colonoscopy
Spinal nerve root(PAN),4333816,Local anesthetic block on spinal nerve root
SUBMUCOSAL INFERIOR TURBINECTO,2001044,Turbinectomy
Suture of The Wound  2.5cm~5.0cm 미만,4125906,Suture open wound
"Thoracostomy, Closed",4150693,Tube thoracostomy with water seal
Thyroid Puncture Biopsy,4266866,Superficial fine needle aspiration biopsy
"Treatment of Missed Abortion,12주미만",2110326,"Treatment of missed abortion, completed surgically; first trimester"
Treatment Planning(A),4036254,Radiotherapy planning using a simulator
VDL Test 小(F/U),44788943,Speech assessment
"(2범위)SCALP SUTURE, 2.5~5.0CM미만",4143660,Suture of skin of head or neck
"3P,Nonparalled Treat.plan(1)",4044940,Radiotherapy planning
그림지능검사,4217207,Intelligence test
악관절복합자극요법(1일당),2007587,Other physical therapy
인공수정체 제거술(단독 수술시),2000595,Secondary insertion of intraocular lens prosthesis
조직유도재생술;자가골이식외,4146974,"Guided dentoalveolar tissue regeneration, including surgery and re-entry"
"초음파(Brain),NS,Ped",40486898,Ultrasonography of head by open fontanel acoustic window
Carotid CT Angiography,4196152,CT of neck with contrast
Chloral Hydrate Enema,4294917,Enema administration management
DESENSITIZING TREATMENT(1teeth,4208099,Endodontic procedure
"EMG, 요추(NS)",2007526,Electromyography
endoscopic nasobiliary drainag,2749934,"Hepatobiliary System and Pancreas, Drainage"
filling(4면이상;복합레진),4267597,"Restoration, inlay, composite/resin"
"FISH,CLL Panel",4142271,Fluorescence in situ hybridization
intercostal N.B,4332575,Local anesthetic intercostal nerve block
L-C resin class v special(Prof.),4100211,"Restoration, resin"
Maxillar benign tumor resection,2103034,Excision of benign tumor or cyst of maxilla or zygoma by enucleation and curettage
Nephrostomy(percutaneous),4303645,Radiographic imaging nephrostomy
Pace Maker Implant-Dual Chamber,40481055,Insertion of dual chamber pulse generator and repositioning of cardioverter defibrillation pulse generator lead
"RT U/Extremity Doppler,vein(CS)",4306147,Diagnostic Doppler ultrasonography
S.I.S.I.,4108578,Short increment sensitivity index test
S1-Removal of Cement spacer & Revision TKR,4189532,Implantation of joint prosthesis
Surgical removal condyloma,4125305,Excision of condylomata acuminatum
U/S Adrenal,2792048,Ultrasonography of Bilateral Kidneys
U/S Female Pelvis,44514581,Ultrasound of abdomen
Ultrasound,4148273,Heat therapy
VEP,4271435,Visual evoked potential study
"(2범위)DEBRIDEMENT & SUTURE,OTHERS,근육에 달하는 것",4057680,Debridement and suture
(전문의)창상봉합술변연절제1범위1.5이상,4057680,Debridement and suture
경막외신경차단술-일회성차단(경추),4120974,Local anesthetic cervical epidural block
골밀도(척추)AP(건강검진센터),4086416,Dual energy X-ray photon absorptiometry
뇌정위적 치료 계획(1회),4021989,Stereotactic radiosurgery
레이저 재료대-요관경하 요관절석술,4143508,Ureteroscopic removal of ureteric calculus
백혈구여과제거 성분채집 혈소판(250ml),2720534,"Platelets, pheresis, leukocytes reduced, each unit"
비자극검사-급여(Non Stress TEST),2110284,Fetal non-stress test
우울평가(BECK우울평가)-BDI,40489350,Assessment using Beck depression inventory
유도분만경산제1태아,2004762,Medical induction of labor
음성언어 평가,44788943,Speech assessment
전류인지역치,2617340,"Current perception threshold/sensory nerve conduction test, (snct) per limb, any nerve"
창상봉합술안면단순1범위1.5미만,46233035,Suture of skin of head or neck
척추후근신경절(DRG) Block,4335033,Dorsal root ganglion block
치료적 저체온요법(Cool Line카테터삽입 다음날부터),44515613,Hypothermia therapy
치매척도검사(K-DRS),4012809,Dementia test
특수고정대 C,40756993,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
"피부과 Dressing, 9% 이하",4080499,Dressing of wound
ACTH CBC BOTTLE,4149382,Endocrine/metabolic screening
ACTH(90MIN),4149382,Endocrine/metabolic screening
Acute Peritoneal D.(EXCHANGE),46271816,Management of peritoneal dialysis
Automated-ABR,4136746,Automated auditory brainstem response test
Bolus,2211849,"Treatment devices, design and construction; simple (simple block, simple bolus)"
Cast-Post Precious / Moderate,4126597,Post core preparation of tooth
"Closed Reduction of Fracture, Finger",4106045,Closed reduction and fixation of fracture
CONJUNCTIVAL SUTURE,4219893,Suture of conjunctiva
"Corn Removal, Excision",4041850,Enucleation of corn
cPWV,4217197,"Biofeedback, pulse wave velocity"
"Cryosurgery, 25cm2 이상",4114640,Cauterization of skin lesion
CVVHD(2nd day),4051329,Continuous venovenous hemodialysis
DPOAE,2313751,"Distortion product evoked otoacoustic emissions; comprehensive diagnostic evaluation (quantitative analysis of outer hair cell function by cochlear mapping, minimum of 12 frequencies), with interpretation and report"
"E/F.tibia,humerus",40490980,External fixation of tibia
EHL(경피담관경 이용),4292578,Bile duct stone removal
"EKG, Rhythm Strip",2313828,"External electrocardiographic recording up to 48 hours by continuous rhythm recording and storage; includes recording, scanning analysis with report, review and interpretation by a physician or other qualified health care professional"
ESWT(체외충격파치료-근골격계),4234302,Extracorporeal shock wave therapy of musculoskeletal system
EVL(2차),2108892,"Esophagogastroduodenoscopy, flexible, transoral; with band ligation of esophageal/gastric varices"
Excision of Cervical Lymphnode,4064257,Excision of regional lymph nodes
Excision of Conjunctival Mass,4214463,Excision of lesion of conjunctiva
EXPLORATORY LAPAROTOMY,2003490,Exploratory laparotomy
"Eye Dropping, Irrigation",4080499,Dressing of wound
Fetal echo(level I),4311293,Color doppler ultrasound
Fluoroscopy s Contrast,4195288,Fluoroscopy
FOR STONE OR FOREIGN BODY,4299721,Transurethral removal of foreign body from bladder
Gomcosuction via Jejunostomy,4164516,Suction drainage
"I,Q Test (소아)",4237010,Intelligence quotient assessment
Impedance Audiometry(Stapedial Reflex Test),4167674,Acoustic reflex testing
INFERIOR ON MIDDLE TURBINECTOM,2001044,Turbinectomy
Invasive Arterial BP Monitor(1일당),4226401,Taking arterial blood pressure
laparoscopic Adhesive Oophorcetomy(Partial)(Bilateral),44513522,Unspecified bilateral excision of adnexa of uterus
LIVER DOPPLER USG,4306147,Diagnostic Doppler ultrasonography
MANUAL REDUCTION FOR INCARCERA,4215002,Manual reduction of internal abdominal hernia
"Open Reduction of Fracture, Carpal or Tarsal bone",43531173,Open reduction of dislocation of patellofemoral joint
Perineal Care,4262021,Perineal care management
"pin.remove tib&fib,ulna&radius",2005318,"Removal of implanted devices from bone, radius and ulna"
Post Tibial Nerve Block *0.5,4336456,Local anesthetic femoral nerve block
Preural Effusion Marking USG,4306147,Diagnostic Doppler ultrasonography
