row,drugname,concept_id,concept_name
3413,Pamiray 300 Inj 50ml(조영제),19081224,Iopamidol
3414,Pamiray 370 Inj 100ml(조영제),19081224,Iopamidol
3415,Pancron Tab,967343,hemicellulase 50 MG / Ox bile extract 25 MG / Pancreatin 175 MG / Simethicone 25 MG Oral Tablet
3416,Pankreon,1308738,Vitamin B 12
3417,Pankreon,19008339,Vitamin A
3418,Pankreon,19111620,Folic Acid
3419,Pankreon,926487,Pancreatin
3420,Panorin Inj 15mg/1ml,19064879,pamidronate 15 MG/ML Injectable Solution
3421,Panorin Soft Cap 100mg,19061796,pamidronate 100 MG Oral Capsule
3422,Pantoloc Inj 40mg,948080,pantoprazole 4 MG/ML Injectable Solution
3423,Pantoloc Tab 20mg,948079,pantoprazole 20 MG Delayed Release Oral Tablet
3424,Pantoloc Tab 40mg,19080217,pantoprazole 40 MG Delayed Release Oral Tablet
3425,Pantyrase Tab.,967343,hemicellulase 50 MG / Ox bile extract 25 MG / Pancreatin 175 MG / Simethicone 25 MG Oral Tablet
3426,Paracaine Opth.Sol 0.5% 0.8ml,40243589,Proparacaine hydrochloride 5 MG/ML Ophthalmic Solution
3427,Paramacet SEMI Tab,1103314,Tramadol
3428,Paramacet SEMI Tab,1125315,Acetaminophen
3429,Paramacet Tab,1103359,Acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet
3430,Pariet Tab 10mg(원외),40163283,Rabeprazole sodium 10 MG Delayed Release Oral Tablet
3431,Pariet Tab 20mg(원외),40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
3432,Parlodel Tab.2.5mg,730551,Bromocriptine 2.5 MG Oral Tablet
3433,PAS gran(동인당) 3.3g,1726228,aminosalicylic acid
3434,Pataday Eye Drop 0.2%(3ml),40240039,olopatadine 2 MG/ML Ophthalmic Solution
3435,Patanol Eye Drop 0.1%(5ml),40240035,olopatadine 1 MG/ML Ophthalmic Solution
3436,Paxil CR Tab 12.5mg,19115249,Paroxetine 12.5 MG Extended Release Oral Tablet
3437,Pazeron Inj.1g,21602875,cefazedone
3438,P-BCG Inj,19015423,BCG Vaccine
3439,Pelubi Tab 30mg,938362,pemirolast
3440,Penbrex Inj 500mg,1717327,Ampicillin
3441,Penid Tab 10mg,40236419,Methylphenidate Hydrochloride 10 MG Oral Tablet
3442,Peniramin Inj 4mg/2ml,1192710,Chlorpheniramine
3443,Peniramin Tab 2mg,40241775,Chlorpheniramine Maleate 2 MG Oral Tablet
3444,Pennel Cap,42899536,Oil of garlic
3445,Pennel Cap,42899748,Schisandra chinensis fruit extract
3446,PENTASA SR Tab 1g,968426,mesalamine
3447,Pentasa SR Tab 500mg,21600664,mesalazine
3448,Pentasa Supp 1g,19061326,mesalamine 1000 MG Rectal Suppository
3449,Pentaspan Inj 10% 500ml/Bag,40161356,Pentastarch 100 MG/ML Injectable Solution
3450,Pentolair Eye 1% 15ml,42800620,Cyclopentolate hydrochloride 10 MG/ML Ophthalmic Solution
3451,Pentothal Sod Inj 250mg,19002644,Thiopental 250 MG/ML Injectable Solution
3452,Pentothal Sod Inj 500mg,700253,Thiopental
3453,Pentothal Sod Inj 500mg,939863,sodium carbonate
3454,Peratam Inj 1g,1773402,Cefoperazone
3455,Perdipine Inj 10mg/10ml,40165072,Nicardipine hydrochloride 1 MG/ML Injectable Solution
3456,Perdipine Retard Cap 40mg,1318137,Nicardipine
3457,Peridol Tab 1.5mg,766562,Haloperidol 1.5 MG Oral Tablet
3458,Peridol Tab 10mg,19080061,Haloperidol 10 MG Oral Tablet
3459,Peridol Tab 3mg,766529,Haloperidol
3460,Peridol Tab 5mg,19077930,Haloperidol 5 MG Oral Tablet
3461,PeriOlimel N4E 1500ml,19006410,Arginine
3462,PeriOlimel N4E 1500ml,19012686,Aspartic Acid
3463,PeriOlimel N4E 1500ml,19052489,Alanine
3464,PeriOlimel N4E 1500ml,19069149,Histidine
3465,PeriOlimel N4E 1500ml,911486,Glutamate
3466,PeriOlimel N4E 1500ml,962398,Glycine
3467,Perkin Tab(100/25),789581,Carbidopa 25 MG / Levodopa 100 MG Oral Tablet
3468,Perkin Tab(250/25),789612,Carbidopa 25 MG / Levodopa 250 MG Oral Tablet
3469,Perphenazine Tab 4mg,19019530,Perphenazine 4 MG Oral Tablet
3470,Persantin-75 Tab 75mg,19076623,Dipyridamole 75 MG Oral Tablet
3471,Pethidine Inj 25mg/0.5ml,40165020,Meperidine Hydrochloride 50 MG/ML Injectable Solution
3472,Pethidine Inj 50mg/1ml,40165020,Meperidine Hydrochloride 50 MG/ML Injectable Solution
3473,Pharmasorb susp,933797,attapulgite 40 MG/ML Oral Suspension
3474,Phazyme-95 Tab,926487,Pancreatin
3475,Phazyme-95 Tab,966991,Simethicone
3476,Phenobarbital Inj 100mg/1ml,734488,Phenobarbital 100 MG/ML Injectable Solution
3477,Phenobarbital Tab 30mg,734711,Phenobarbital 30 MG Oral Tablet
3478,Phenylephrine Inj 10mg/1ml,42707286,Phenylephrine Hydrochloride 10 MG/ML Injectable Solution
3479,Phenytoin Cap 100mg,40163210,Phenytoin sodium 100 MG Oral Capsule
3480,Phenytoin Inj 100mg/2ml,40163244,Phenytoin sodium 50 MG/ML Injectable Solution
3481,PhosLo Tab 710mg,951469,calcium acetate
3482,Phosten Inj 20mM/20ml,19017290,Monobasic potassium phosphate 1 MMOL/ML Injectable Solution
3483,Physioneal 1.5% (2L/TB),19011035,Lactate
3484,Physioneal 1.5% (2L/TB),19086233,"calcium chloride, dihydration"
3485,Physioneal 1.5% (2L/TB),19092849,Magnesium Chloride
3486,Physioneal 1.5% (2L/TB),19097059,DEXTROSE SOLUTION
3487,Physioneal 1.5% (2L/TB),939506,Sodium Bicarbonate
3488,Physioneal 1.5% (2L/TB),967823,Sodium Chloride
3489,Physioneal 2.5% (2L/TB),19011035,Lactate
3490,Physioneal 2.5% (2L/TB),19086233,"calcium chloride, dihydration"
3491,Physioneal 2.5% (2L/TB),19092849,Magnesium Chloride
3492,Physioneal 2.5% (2L/TB),19097059,DEXTROSE SOLUTION
3493,Physioneal 2.5% (2L/TB),939506,Sodium Bicarbonate
3494,Physioneal 2.5% (2L/TB),967823,Sodium Chloride
3495,Physioneal 4.25% (2L/TB),19011035,Lactate
3496,Physioneal 4.25% (2L/TB),19086233,"calcium chloride, dihydration"
3497,Physioneal 4.25% (2L/TB),19092849,Magnesium Chloride
3498,Physioneal 4.25% (2L/TB),19097059,DEXTROSE SOLUTION
3499,Physioneal 4.25% (2L/TB),939506,Sodium Bicarbonate
3500,Physioneal 4.25% (2L/TB),967823,Sodium Chloride
3501,Picolight Pow,19025115,picosulfate sodium
3502,Picolight Pow,950435,Citric Acid
3503,Picolight Pow,993631,Magnesium Oxide
3504,Pigmin Inj 5mg/1ml,40173882,Pyridostigmine Bromide 5 MG/ML Injectable Solution
3505,Pilogen Tab 5mg,40224399,Pilocarpine Hydrochloride 5 MG Oral Tablet
3506,Pirxane Tab 200mg,19039639,buflomedil
3507,PK-Merz Tab 100mg,19087108,Amantadine Hydrochloride 100 MG Oral Tablet
3508,Placentex Inj 3ml,21601988,Other cicatrizants
3509,Plasma Sol.A Inj 1L/Bag,19049105,Potassium Chloride
3510,Plasma Sol.A Inj 1L/Bag,19077884,Sodium Acetate
3511,Plasma Sol.A Inj 1L/Bag,19078092,Sodium gluconate
3512,Plasma Sol.A Inj 1L/Bag,19092849,Magnesium Chloride
3513,Plasma Sol.A Inj 1L/Bag,967823,Sodium Chloride
3514,PlaVITOR Tab 75mg,19075601,clopidogrel 75 MG Oral Tablet
3515,Plavix Tab 75mg,19075601,clopidogrel 75 MG Oral Tablet
3516,Plecton Tab 40mg,19050212,cicloxilic acid 40 MG Oral Tablet
3517,Pletaal SR Cap 100mg(원외),1350311,cilostazol 100 MG Oral Tablet
3518,Pletaal Tab 100mg,1350311,cilostazol 100 MG Oral Tablet
3519,Pletaal Tab 50mg,1350332,cilostazol 50 MG Oral Tablet
3520,Pluscal D Tab(원외),19009405,Vitamin D
3521,Pluscal D Tab(원외),19058572,Calcium Citrate
3522,PN-Twin Inj.3호,19006410,Arginine
3523,PN-Twin Inj.3호,19012686,Aspartic Acid
3524,PN-Twin Inj.3호,19037038,Calcium Gluconate
3525,PN-Twin Inj.3호,19052489,Alanine
3526,PN-Twin Inj.3호,19097059,DEXTROSE SOLUTION
3527,PN-Twin Inj.3호,962398,Glycine
3528,Pocral Syr 100mg/ml,742655,Chloral Hydrate 100 MG/ML Oral Solution
3529,Pofol Inj 120mg/12ml,753629,Propofol 10 MG/ML Injectable Suspension
3530,Polybamycin Oint (10g),19027805,Bacitracin 0.4 UNT/MG / Neomycin 0.0035 MG/MG / Polymyxin B 5 UNT/MG Topical Ointment
3531,Polybutine Tab 100mg,19005513,Trimebutine 100 MG Oral Tablet
3532,Pontal Cap 250mg,19133331,Mefenamic Acid 250 MG Oral Capsule
3533,Portalac Pow(변비) 20g,19071236,lactitol
3534,PospeNEM Inj 1g,1709170,meropenem
3535,POSpenem Inj 500mg,1709170,meropenem
3536,Potarose Vag. Liq (10%),1750297,Povidone-Iodine 100 MG/ML Topical Solution
3537,Potastin OD Tab(원외),21603445,ANTIHISTAMINES FOR SYSTEMIC USE
3538,Potenciator Sol 10ml,21600523,arginine glutamate
3539,Povidonegagle(7.5%),19105996,Povidone-Iodine 75 MG/ML Mouthwash
3540,PRAdaxa Cap 110mg,40228152,dabigatran etexilate
3541,PraDAxa Cap 150mg,40228154,dabigatran etexilate 150 MG Oral Capsule
3542,Pranol Tab 40mg,40163342,Propranolol Hydrochloride 40 MG Oral Tablet
3543,Pranopulin Eye Drop 5ml,21603647,pranoprofen
3544,Precedex Inj 200mcg/2ml,19076175,Dexmedetomidine 0.1 MG/ML Injectable Solution
3545,Pred Forte Eye Drop 1%(10ml),43526395,prednisolone acetate 10 MG/ML Ophthalmic Suspension
3546,Preda Tab 1mg(30T/PAK)(원외),1548198,Estradiol 1 MG Oral Tablet
3547,Pregrel Tab 75mg,19075601,clopidogrel 75 MG Oral Tablet
3548,Premarin Tab 0.625mg,19077083,"Estrogens, Conjugated (USP) 0.625 MG Oral Tablet"
3549,Premarin Tab 1.25mg,1549104,"Estrogens, Conjugated (USP) 1.25 MG Oral Tablet"
3550,Premina Tab 0.625mg(30T/PAK)(원외),19077083,"Estrogens, Conjugated (USP) 0.625 MG Oral Tablet"
3551,Preparation H Oint 28g,45774546,Mineral Oil 0.14 MG/MG / Petrolatum 0.719 MG/MG / Phenylephrine Hydrochloride 0.0025 MG/MG / Shark liver oil 0.03 MG/MG Rectal Ointment
3552,Prepenem Inj 250mg,40223500,Cilastatin 250 MG/ML / Imipenem 250 MG/ML Injectable Suspension
3553,Prepenem Inj 500mg,40223500,Cilastatin 250 MG/ML / Imipenem 250 MG/ML Injectable Suspension
3554,Prepulsid Syr.,932233,Cisapride 1 MG/ML Oral Suspension
3555,Prepulsid T Tab 10mg,932197,Cisapride 10 MG Oral Tablet
3556,Prepulsid T Tab 5mg,932199,Cisapride 5 MG Oral Tablet
3557,Prepulsid Tab 10mg,932197,Cisapride 10 MG Oral Tablet
3558,Prepulsid Tab.5mg,932199,Cisapride 5 MG Oral Tablet
3559,PREVenar(성인용) 13 Inj 0.5ml/PFS,561429,Polyvalent pneumococcal vaccine
3560,Primacor Inj 10mg/10ml,19096336,Milrinone 1 MG/ML Injectable Solution
3561,Primene 10% 100ml/Bot,19130902,Alanine 5.4 MG/ML / Arginine 12 MG/ML / Aspartate 3.2 MG/ML / Cysteine 0.24 MG/ML / Glutamate 5 MG/ML / Glycine 3.6 MG/ML / Histidine 4.8 MG/ML / Isoleucine 8.2 MG/ML / Leucine 1.4 MG/ML / Lysine 1.2 MG/ML / Methionine 3.4 MG/ML / Phenylalanine 4.8 MG/ML
3562,Primidone Tab 250mg,19136034,Primidone 250 MG Oral Tablet
3563,PRIVItuss Susp(ml),21603428,cloperastine
3564,Proamine 10% 500ml/Bot,19124969,Amino Acids
3565,Proctosedyl Oint 15g,42903834,Esculin
3566,Proctosedyl Oint 15g,915981,Neomycin
3567,Proctosedyl Oint 15g,923840,Dibucaine
3568,Proctosedyl Oint 15g,975125,Hydrocortisone
3569,Prodag Susp 500mg,1113648,nabumetone
3570,Prodiax-23 Inj 0.5ml,19008972,Pneumococcal vaccine
3571,Progest Inj 500mg/10ml,1552382,Progesterone 50 MG/ML Injectable Solution
3572,Prograf Cap 0.5mg,19079712,Tacrolimus 0.5 MG Oral Capsule
3573,Prograf Cap 1mg,950641,Tacrolimus 1 MG Oral Capsule
3574,Prograf Inj 5mg/1ml,950663,Tacrolimus 5 MG/ML Injectable Solution
3575,Progynova Tab 2mg,1548199,Estradiol 2 MG Oral Tablet
3576,Progynova Tab 2mg(28T/PAK)(원외),1548199,Estradiol 2 MG Oral Tablet
3577,Prohethin Tab 4mg,40166704,Cyproheptadine hydrochloride 4 MG Oral Tablet
3578,Proimer Tab 5mg,752280,Procyclidine 5 MG Oral Tablet
3579,Prolol 100 ER Tab(원외),40167200,metoprolol succinate 100 MG Extended Release Oral Tablet
3580,Promac Tab 75mg,21600109,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)
3581,Pronil Tab 10mg,40163312,Propranolol Hydrochloride 10 MG Oral Tablet
3582,Propecia Tab 1mg (원외),19023231,Finasteride 1 MG Oral Tablet
3583,Proscar Tab 5mg,19077375,Finasteride 5 MG Oral Tablet
3584,Prospan Syr,42899163,Hedera helix leaf extract
3585,Prostandin Inj 20mcg,1381504,Alprostadil
3586,Protamine Inj 50mg/5ml,19054243,Protamine Sulfate (USP) 10 MG/ML Injectable Solution
3587,Prothionamide Tab 125mg 구주,19135812,Prothionamide
3588,Protopic Oint(0.03%) 10g,950667,Tacrolimus 0.0003 MG/MG Topical Ointment
3589,Protopic Oint(0.1%) 10g,950669,Tacrolimus 0.001 MG/MG Topical Ointment
3590,Provera Tab 10mg,40224789,medroxyprogesterone acetate 10 MG Oral Tablet
3591,Provera Tab 2.5mg,40224812,medroxyprogesterone acetate 2.5 MG Oral Tablet
3592,Provera Tab 5mg,40224835,medroxyprogesterone acetate 5 MG Oral Tablet
3593,Prozac Cap 10mg,19077462,Fluoxetine 10 MG Oral Capsule
3594,Prozac Cap 20mg,19077463,Fluoxetine 20 MG Oral Capsule
3595,Prozac Dispersible Tab 20mg,755700,Fluoxetine 20 MG Oral Tablet
3596,Pucaine Inj 0.5% 100mg/20ml,40225967,Bupivacaine Hydrochloride 5 MG/ML Injectable Solution
3597,Pulmicort Respules(Soln),19098138,Budesonide 0.25 MG/ML Inhalant Solution
3598,Pulmicort Turbuhaler 200mcg,19060647,Budesonide 0.2 MG/ACTUAT Inhalant Powder
3599,Purinethol Tab 50mg,1436651,mercaptopurine 50 MG Oral Tablet
3600,Pyrazinamid Tab 500mg 유한,1759456,Pyrazinamide 500 MG Oral Tablet
3601,Pyridoxine Tab 50mg,1353578,Vitamin B6 50 MG Oral Tablet
3602,Pyridoxine Tab 50mg 삼일,1353578,Vitamin B6 50 MG Oral Tablet
3603,Qlaira Tab 28T/PAK(원외),1548195,Estradiol
3604,Qlaira Tab 28T/PAK(원외),19054876,dienogest
3605,Questran Powder 4g/P,19095309,Cholestyramine Resin
3606,Quinax Drop 5ml,21605126,Other ophthalmologicals
3607,Quprin Inj 20mg/20ml,1321363,Norepinephrine 1 MG/ML Injectable Solution
3608,Rabekhan Tab 10mg,40163283,Rabeprazole sodium 10 MG Delayed Release Oral Tablet
3609,Rabekhan Tab 20mg,40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
3610,RAbiet Tab 10mg,40163283,Rabeprazole sodium 10 MG Delayed Release Oral Tablet
3611,RabiET Tab 20mg,40163285,Rabeprazole sodium 20 MG Delayed Release Oral Tablet
3612,Ramnos Gran,19000811,Lactobacillus casei rhamnosus
3613,Rapamune Tab 1mg,19096679,Sirolimus 1 MG Oral Tablet
3614,RapaMUNE Tab 2mg,19099674,Sirolimus 2 MG Oral Tablet
3615,Rebaratin Tab 100mg(원외),21600109,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)
3616,Recormon Inj 2000U,42903315,Epoetin Alfa 2000 UNT/ML Prefilled Syringe
3617,Refosporen Inj 1g,21602875,cefazedone
3618,Refresh plus 0.5% 30EA/PAK,40243494,Carboxymethylcellulose Sodium 5 MG/ML Ophthalmic Solution
3619,Refresh Plus(0.5%) 0.4ml(30EA/P),19069076,hydroxyethyl cellulose
3620,Relafen Tab 500mg,1113672,nabumetone 500 MG Oral Tablet
3621,Relefact LH-RH Inj 0.1mg/1ml,19089826,Gonadorelin 0.1 MG/ML Injectable Solution
3622,Remeron Soltab 15mg,19070747,Mirtazapine 15 MG Disintegrating Oral Tablet
3623,Remeron Soltab 30mg,19070748,Mirtazapine 30 MG Disintegrating Oral Tablet
3624,Remestyp Inj 1mg/8.5ml,19007068,terlipressin 0.2 MG/ML Injectable Solution
3625,Remicade Inj 100mg,937368,infliximab
3626,Reminyl PR Cap 16mg,40165621,galantamine hydrobromide 16 MG Extended Release Oral Capsule
3627,Reminyl PR Cap 8mg,40165633,galantamine hydrobromide 8 MG Extended Release Oral Capsule
3628,Renagel Tab 800mg,40163383,Sevelamer hydrochloride 800 MG Oral Tablet
3629,Renexin Tab 100/80mg,1350310,cilostazol
3630,Renexin Tab 100/80mg,19098505,Ginkgo Biloba Leaf Extract
3631,Renormal Tab,1125315,Acetaminophen
3632,Renormal Tab,908464,magnesium carbonate
3633,Renormal Tab,985247,Aluminum Hydroxide
3634,RenVELA Pow 800mg/P,952004,sevelamer
3635,RENvela Tab 800mg,19127952,sevelamer carbonate 800 MG Oral Tablet
3636,Repanorm Tab 0.5mg,19023425,repaglinide 0.5 MG Oral Tablet
3637,Requip 0.25mg,713831,ropinirole 0.25 MG Oral Tablet
3638,Requip 1mg,19080241,ropinirole 1 MG Oral Tablet
3639,Requip PD Tab 2mg,19134935,ropinirole 2 MG Extended Release Oral Tablet
3640,Rescouph syr. 5%,19044746,zipeprol 5 MG/ML Oral Solution
3641,Rescuvolin Inj 300mg/30ml,1388826,Leucovorin 10 MG/ML Injectable Solution
3642,Resolor Tab 1mg,43534743,prucalopride
3643,Resolor Tab 2mg,43534743,prucalopride
3644,Respilene Sy 5mg/ml,19044746,zipeprol 5 MG/ML Oral Solution
3645,Revanex Tab 200mg,21600095,Proton pump inhibitors
3646,Rheoma Inj 1ml,1146882,Piroxicam 20 MG/ML Injectable Solution
3647,Rheumon Inj 1g/2ml,19095561,etofenamate
3648,Rhinathiol Cap 500mg(원외),19041843,Carbocysteine
3649,Rhinathiol Syr.5%,19041846,Carbocysteine 50 MG/ML Oral Solution
3650,Rhonal Tab 500mg,19060437,Aspirin 500 MG Oral Capsule
3651,Rifodex Cap 150mg,19019700,Rifampin 150 MG Oral Capsule
3652,Rifodex Tab 450mg,19022342,Rifampin 450 MG Oral Tablet
3653,Rifodex Tab 600mg,19022105,Rifampin 600 MG Oral Tablet
3654,Rilutek Tab 50mg,19021432,Riluzole 50 MG Oral Tablet
3655,Rimatil Tab 100mg,21604032,bucillamine
3656,Rino-Ebastel Cap,1154332,Pseudoephedrine
3657,Rino-Ebastel Cap,19092433,ebastine
3658,RiperiDON Tab 2mg,736053,Risperidone 2 MG Oral Tablet
3659,RiperiDON Tab 3mg,736054,Risperidone 3 MG Oral Tablet
3660,Risenex Plus Tab(원외),1516800,Risedronate
3661,Risenex Plus Tab(원외),19095164,Cholecalciferol
3662,Risenex-M Tab 150mg,1516800,Risedronate
3663,Risenex-M Tab 150mg,19095164,Cholecalciferol
3664,Risperdal Quiklet Tab 0.5mg,19102476,Risperidone 0.5 MG Disintegrating Oral Tablet
3665,Risperdal Quiklet Tab 1mg,19102162,Risperidone 1 MG Disintegrating Oral Tablet
3666,Risperdal Quiklet Tab 2mg,19102163,Risperidone 2 MG Disintegrating Oral Tablet
3667,Risperdal Tab 1mg,19079462,Risperidone 1 MG Oral Tablet
3668,Risperdal Tab 2mg,736053,Risperidone 2 MG Oral Tablet
3669,Risperdal Tab 3mg,736054,Risperidone 3 MG Oral Tablet
3670,Rivotril Tab 0.5mg,798875,Clonazepam 0.5 MG Oral Tablet
3671,Rize Tab 5mg,19107403,clotiazepam 5 MG Oral Tablet
3672,Roaccutane soft Cap 10mg,984235,Isotretinoin 10 MG Oral Capsule
3673,Robavin Cap 100mg,19010404,Ribavirin 100 MG Oral Capsule
3674,Rocaltrol Cap 0.25ug,19074492,Calcitriol 0.00025 MG Oral Capsule
3675,Rocset Cap 75mg,19104026,roxatidine 75 MG Extended Release Oral Capsule
3676,Rocumeron Inj 25mg/2.5ml,42707627,rocuronium bromide 10 MG/ML Injectable Solution
3677,ROCUMERON Inj 50mg/5ml,42707627,rocuronium bromide 10 MG/ML Injectable Solution
3678,Rocunium Inj 25mg/2.5ml,42707627,rocuronium bromide 10 MG/ML Injectable Solution
3679,Romantase Tab,40176385,Dehydrocholic Acid 180 MG / dimethicone 40 MG / Pancreatin 300 MG Oral Tablet
3680,Rosiden gel 100g/Tube,19008208,Piroxicam 0.005 MG/MG Topical Gel
3681,Rosiden Inj 20mg,1146882,Piroxicam 20 MG/ML Injectable Solution
3682,Rosiden Tab.10mg,1146847,Piroxicam 10 MG Oral Tablet
3683,Rowachol Cap,19050346,Eucalyptol
3684,Rowachol Cap,43013518,Borneol
3685,Rowachol Cap,901656,Menthol
3686,RowaTINEX Cap,19032630,anethole
3687,RowaTINEX Cap,19050346,Eucalyptol
3688,RowaTINEX Cap,43013518,Borneol
3689,Roxan Cap 75mg,19104026,roxatidine 75 MG Extended Release Oral Capsule
3690,Roxigran Gran(50mg/1g),19063874,Roxithromycin
3691,Rozex Gel 15g,1707344,Metronidazole 0.0075 MG/MG Topical Gel
3692,Rulid D Tab 50mg,19063877,Roxithromycin 50 MG Oral Tablet
3693,Rulid Pediatric Tab. 50mg,19063877,Roxithromycin 50 MG Oral Tablet
3694,Rulid Tab 150mg,19063875,Roxithromycin 150 MG Oral Tablet
3695,Rytmonorm SR Cap 225mg,40165142,Propafenone Hydrochloride 225 MG Extended Release Oral Capsule
3696,Rytmonorm SR Cap 325mg,40165152,Propafenone Hydrochloride 325 MG Extended Release Oral Capsule
3697,Rytmonorm Tab 150mg,40165138,Propafenone Hydrochloride 150 MG Oral Tablet
3698,Rytmonorm Tab 300mg,40165148,Propafenone Hydrochloride 300 MG Oral Tablet
3699,Sabril Tab 500mg,19020003,Vigabatrin 500 MG Oral Tablet
3700,Sacbio-S Cap.,991855,Saccharomyces boulardii
3701,Sagacin Inj 120mg/1.5ml,19072089,micronomicin
3702,Sagacin Inj 60mg/1.5ml,19072089,micronomicin
3703,Saizen Liquid Cartridge Inj 18unit(원외),19124801,Somatropin 6 MG/ML Injectable Solution
3704,Salagen Tab 5mg,40224399,Pilocarpine Hydrochloride 5 MG Oral Tablet
3705,Salazopyrin EN Tab  500mg,964369,Sulfasalazine 500 MG Delayed Release Oral Tablet
3706,Sameron Tab 200mg(원외),21600936,ademetionine
3707,SAMsca Tab 15mg,19036799,tolvaptan 15 MG Oral Tablet
3708,Sancuso Patch 34.3mg,42902988,Granisetron 0.129 MG/HR Transdermal Patch
3709,Sandimmun 100mg Neoral Cap,19082899,Cyclosporine 100 MG Oral Capsule
3710,Sandimmun 25mg Neoral Cap,19010484,Cyclosporine 25 MG Oral Capsule
3711,Sandimmun Inj 250mg/5ml,19028689,Cyclosporine 50 MG/ML Injectable Solution
3712,Sandostatin Inj 0.1mg/1ml,19079138,1 ML Octreotide 0.1 MG/ML Injection
3713,Scanlux 300 Inj 150ml(조영제),19081224,Iopamidol
3714,Scanlux 370 Inj 100ml(조영제),19081224,Iopamidol
3715,Sebiprox Liq 100ml,950098,ciclopirox
3716,Sebivo Tab 600mg,1758394,telbivudine 600 MG Oral Tablet
3717,Sedril Tab 200mg,19136627,Sulpiride 200 MG Oral Tablet
3718,Selbex Cap 50mg,43012210,geranylgeranylacetone
3719,Selenase 100 peroral 100mcg/2ml,19066278,Selenite 0.05 MG/ML Oral Solution
3720,Selenase T Pro Inj 500mcg/10ml,966282,Selenium
3721,Sensival Tab 10mg,721728,Nortriptyline 10 MG Oral Tablet
3722,Sentil Tab. 5mg,19106229,clobazam 5 MG Oral Tablet
3723,Sepamin Inj.25mg,40179684,Chlorpromazine hydrochloride 25 MG/ML Injectable Solution
3724,Sepamin Inj.50mg,19104489,Chlorpromazine 50 MG/ML Injectable Solution
3725,Septrin Syrup,1836449,Sulfamethoxazole 40 MG/ML / Trimethoprim 8 MG/ML Oral Suspension
3726,Septrin Tab,1836433,Sulfamethoxazole 400 MG / Trimethoprim 80 MG Oral Tablet
3727,Seretide Diskus 100,42902666,Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
3728,Seretide Diskus 250,42902746,Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
3729,Seretide Diskus 500,42902745,Fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
3730,Serevent Inhaler(120DOSE/BOT),1137529,salmeterol
3731,Sermion Tab 10mg,19018353,Nicergoline 10 MG Oral Tablet
3732,Sermion Tab 30mg,19018354,Nicergoline 30 MG Oral Tablet
3733,Seronase Tab,19106160,Streptodornase 2500 UNT / Streptokinase 10000 UNT Oral Tablet
3734,Seroquel Tab 100mg,766819,quetiapine 100 MG Oral Tablet
3735,Seroquel Tab 200mg,766842,quetiapine 200 MG Oral Tablet
3736,Seroquel Tab 25mg,766820,quetiapine 25 MG Oral Tablet
