row,procedurename,concept_id,concept_name
3894,TMD Splint/Remake-Moderate,4071010,Splinting of teeth
3895,TMD Splint/Remake-Simple,4071010,Splinting of teeth
3896,TMD Splint/Stabilizing-Complex,4071010,Splinting of teeth
3897,TMD Splint/Stabilizing-Moderate,4071010,Splinting of teeth
3898,TMD Splint/Stabilizing-Simple,4071010,Splinting of teeth
3899,TMJ Arthroscopic Arthrocentesis,40488485,Arthrocentesis of temporomandibular joint
3900,TMJ Intra-articular Injection-Blind,2005951,Arthrocentesis
3901,TMS/10분(Transcranial Magnetic Stimulation),4130731,Transcranial magnetic stimulation
3902,TMS/1시간(Transcranial Magnetic Stimulation),4130731,Transcranial magnetic stimulation
3903,TMS/20분(Transcranial Magnetic Stimulation),4130731,Transcranial magnetic stimulation
3904,TONOMETRY,2006997,Tonometry
3905,TONOMETRY,2006997,Tonometry
3906,Tonometry ;기타,2006997,Tonometry
3907,"Tonometry, Detailed",2006997,Tonometry
3908,"Tonometry, Other",2006997,Tonometry
3909,Tonsillectomy,2001239,Tonsillectomy without adenoidectomy
3910,TONSILLECTOMY,2001239,Tonsillectomy without adenoidectomy
3911,TOPOGRAPHY,2313641,"Computerized corneal topography, unilateral or bilateral, with interpretation and report"
3912,"Torso & Additional PET(성인,비급여)",4201352,Positron emission tomography fluorodeoxyglucose imaging of whole body
3913,"Torso PET(성인,비급여)",4201352,Positron emission tomography fluorodeoxyglucose imaging of whole body
3914,Torticollis Repair,2103381,"Division of sternocleidomastoid for torticollis, open operation; with cast application"
3915,TORTICOLLIS(OPEN),2103381,"Division of sternocleidomastoid for torticollis, open operation; with cast application"
3916,TOS Test(동맥성 흉곽출구 증후군검사),4306147,Diagnostic Doppler ultrasonography
3917,TOTAL COLECTOMY,2109041,"Colectomy, partial; with anastomosis"
3918,TOTAL GASTRECTOMY(Abdominal),2002563,Total gastrectomy
3919,"Total Hysterectomy,단순",2004486,Other and unspecified hysterectomy
3920,"Total Hysterectomy,유착박리동반",2004486,Other and unspecified hysterectomy
3921,TOTAL PROSTATO-SEMINAL VESICUL,4096783,Radical prostatectomy
3922,TOTAL PROSTATO-SEMINAL VESICUL,4139758,Seminal vesiculectomy
3923,Total Prostato-Seminal Vesiculectomy,4096783,Radical prostatectomy
3924,Total Prostato-Seminal Vesiculectomy,4139758,Seminal vesiculectomy
3925,TOTAL SPLENECTOMY,44511352,Total splenectomy
3926,TOTAL VIRECTOPMY,4294683,Vitrectomy
3927,Tracheal Cannular Insertion,2106562,"Tracheostomy, planned (separate procedure)"
3928,Tracheal Clean up,4164516,Suction drainage
3929,"Tracheal Clean up, Bid",4164516,Suction drainage
3930,"Tracheal Clean up, Daily",4164516,Suction drainage
3931,"Tracheal Clean up, Tid",4164516,Suction drainage
3932,Tracheal Instillation,4082238,Injection of trachea for local action
3933,TRACHELOTTHAPLY(MC DONALD),4130310,Macdonald's cervical cerclage
3934,TRACHEOESOPHAGEAL FENESTRATION & PROVAX INSERTION,2106562,"Tracheostomy, planned (separate procedure)"
3935,Tracheoesophageal Fenestration & Provax Insertion,2106562,"Tracheostomy, planned (separate procedure)"
3936,Tracheostomy,2106562,"Tracheostomy, planned (separate procedure)"
3937,Tracheostomy,2106562,"Tracheostomy, planned (separate procedure)"
3938,Tracheostomy,2106562,"Tracheostomy, planned (separate procedure)"
3939,TRACHEOSTOMY,2106562,"Tracheostomy, planned (separate procedure)"
3940,Tracheostomy,2106562,"Tracheostomy, planned (separate procedure)"
3941,Tracheostomy Care,4164516,Suction drainage
3942,Tracheostomy Suction,4164516,Suction drainage
3943,Tracheostomy tube change,4080499,Dressing of wound
3944,TRACTIO(EXTREMITY BONE),2007602,Other skeletal traction
3945,TRACTION,4280205,Traction
3946,TRACTION SKIN,44515600,Skin traction
3947,Trancutaneous Cardiac Pacing,4049402,Transthoracic cardiac pacing procedure
3948,transcranial doppler(NS용),4306147,Diagnostic Doppler ultrasonography
3949,TRANSCUTANEOUS CARDIAC PACING,4049402,Transthoracic cardiac pacing procedure
3950,TransEsophageal Echo.,4306147,Diagnostic Doppler ultrasonography
3951,Transesophageal echocardiography monitoring(TEE monitoring),4306147,Diagnostic Doppler ultrasonography
3952,"Transesophageal Echocardiography(PED),감시",4306147,Diagnostic Doppler ultrasonography
3953,Transplant abd.sono,2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
3954,"Transplantation of Muscle and Tendon, Adductor Tenotomy",4041632,Subcutaneous tenotomy
3955,"Transplantation of Muscle and Tendon, Carpal Tunnel Release",4343908,Ligament reconstruction
3956,"Transplantation of Muscle and Tendon, Carpal Tunnel Release",4072048,Reconstruction of tendon sheath
3957,"Transplantation of Muscle and Tendon, Kinder OP",4343908,Ligament reconstruction
3958,"Transplantation of Muscle and Tendon, Kinder OP",4072048,Reconstruction of tendon sheath
3959,"Transplantation of Muscle and Tendon, Younts OP",4343908,Ligament reconstruction
3960,"Transplantation of Muscle and Tendon, Younts OP",4072048,Reconstruction of tendon sheath
3961,"Transplantation of Muscle, Suture, Transfer",2006166,Reconstruction of muscle and tendon
3962,"Transplantation of Muslce and Tendon, Collateral Ligament",4343908,Ligament reconstruction
3963,"Transplantation of Muslce and Tendon, Collateral Ligament",4072048,Reconstruction of tendon sheath
3964,TRANSRECTAL-RECTAL CANCER USG,4306147,Diagnostic Doppler ultrasonography
3965,TRANSSACRAL N.B,4145565,Local anesthetic block of nerve plexus
3966,TRANSSACRAL N.B,4333294,Transsacral local anesthetic nerve block
3967,Transurethral Bladder Neck Suspension,4299721,Transurethral removal of foreign body from bladder
3968,"Transurethral Bladder Surgery, Stone or Foreign Body",4299721,Transurethral removal of foreign body from bladder
3969,"Transurethral Bladder Surgery, Tumor",4305077,Transurethral resection of bladder neoplasm
3970,TRANSURETHRAL BLADDER(TUMOR),4305077,Transurethral resection of bladder neoplasm
3971,Transurethral Subureteral Injection,4299721,Transurethral removal of foreign body from bladder
3972,Transurethral Ureteral Balloon Dilatation,2003744,Dilation of ureteral meatus
3973,TREADMILL TEST,2007055,Cardiovascular stress test using treadmill
3974,Treatment of Missed Abortion,2110326,"Treatment of missed abortion, completed surgically; first trimester"
3975,"Treatment of Missed Abortion,12주미만",2110326,"Treatment of missed abortion, completed surgically; first trimester"
3976,Treatment Planning(A),4036254,Radiotherapy planning using a simulator
3977,Treatment Planning(A),4036254,Radiotherapy planning using a simulator
3978,Treatment Planning(A-1),4036254,Radiotherapy planning using a simulator
3979,Treatment Planning(B),4036254,Radiotherapy planning using a simulator
3980,Treatment Planning(B),2211844,"Special teletherapy port plan, particles, hemibody, total body"
3981,Treatment Planning(B-1),4036254,Radiotherapy planning using a simulator
3982,Triangular Flap,4323157,Plastic repair by z plasty
3983,Trigeminal Ganglion N.B(뇌신경말초지),4140397,Local anesthetic nerve block
3984,TRIGER FINGER,4346393,Release of trigger finger
3985,Trigger Finger,4346393,Release of trigger finger
3986,Trigger point Injection(2부위이상),4191700,Injection of trigger points
3987,TTE + TEE / 1일,4306147,Diagnostic Doppler ultrasonography
3988,T-Tube Irrigation,4164516,Suction drainage
3989,Tub Bath,4030240,Bathing patient in tub
3990,Tub bath,4030240,Bathing patient in tub
3991,Tubal Ligation (양측),4298948,Ligation of fallopian tube
3992,Tubal ligation Laparoscopic,4298948,Ligation of fallopian tube
3993,tubal patency test;dye test,4130401,Dye test of fallopian tube
3994,Tube Feeding,4047288,Nasogastric feeding
3995,Tube Insert Into Nasolacrimal Duct,4185421,Slitting of lacrimal canaliculus for passage of tube
3996,TUIP (Transurethral Incision of Prostate),4234536,Transurethral prostatectomy
3997,TULIP (Laser Prostatectomy),4234536,Transurethral prostatectomy
3998,Tunnel or subcut.implantation method(others),4234457,Replacement of tunneled centrally inserted central venous catheter
3999,Turbinate Cautery,4069997,Cauterization of nasal turbinate
4000,"TURBINATE CAUTURE,NASO CAUTERY",4069997,Cauterization of nasal turbinate
4001,Turbinate outfracture,44508691,Surgical outfracture of turbinate of nose
4002,TURP (Transurethral Resection of Prostat),4234536,Transurethral prostatectomy
4003,TYMPANIC ASPIRATION,4160183,Tympanocentesis
4004,Tympanic Aspiration (unilateral),4160183,Tympanocentesis
4005,Tympanic Aspiration (unilateral),4160183,Tympanocentesis
4006,Tympanic aspiration(편측),4160183,Tympanocentesis
4007,TYMPANO PLASTY,2111234,"Tympanoplasty without mastoidectomy (including canalplasty, atticotomy and/or middle ear surgery), initial or revision; without ossicular chain reconstruction"
4008,U. S. G,4306147,Diagnostic Doppler ultrasonography
4009,U.S.G (OBGY),4306147,Diagnostic Doppler ultrasonography
4010,U.S.G(불임센타용),4306147,Diagnostic Doppler ultrasonography
4011,U/S Abdoman(HEXC),2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4012,U/S Abdoman-HEXC(4F),2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4013,"U/S Abdomen(간,담낭,비장,췌장)(TS)",2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4014,"U/S Abdomen(신장,부신,방광)(TS)",2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4015,U/S Abdomen(Portable),2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4016,U/S Guide cath insert(TS),4306147,Diagnostic Doppler ultrasonography
4017,"U/S Guide cath/Tube insert at Abd(간,담낭,비장,췌장)(TS)",4306147,Diagnostic Doppler ultrasonography
4018,"U/S Guide cath/Tube insert at Abd(신장,부신,방광)(TS)",4306147,Diagnostic Doppler ultrasonography
4019,U/S Guide cath/Tube insert at Chest(TS),4306147,Diagnostic Doppler ultrasonography
4020,U/S Guide cath/Tube insert at Neck(TS),4306147,Diagnostic Doppler ultrasonography
4021,U/S Guide cath/Tube insert on Soft tissue(TS),4306147,Diagnostic Doppler ultrasonography
4022,U/S guide for Biopsy,4306147,Diagnostic Doppler ultrasonography
4023,U/S guide(검사),4306147,Diagnostic Doppler ultrasonography
4024,"U/S Guided Aspiration, Abdomen",4306147,Diagnostic Doppler ultrasonography
4025,U/S Guided Catheter Insertion,4306147,Diagnostic Doppler ultrasonography
4026,U/S Guided Charcoal injection,4306147,Diagnostic Doppler ultrasonography
4027,"U/S Guided Injection ,Alcohol",4306147,Diagnostic Doppler ultrasonography
4028,U/S Guided Mammotome 2.0cm미만,4306147,Diagnostic Doppler ultrasonography
4029,U/S Intravascular(흉부외과),4306147,Diagnostic Doppler ultrasonography
4030,"U/S Intravascular, nervous",4306147,Diagnostic Doppler ultrasonography
4031,U/S Limited(영상의학과 근골격계),4205771,Ultrasonography of soft tissue
4032,U/S musculoskeletal multiple site(2부위),4306147,Diagnostic Doppler ultrasonography
4033,U/S musculoskeletal multiple site(3부위),4306147,Diagnostic Doppler ultrasonography
4034,U/S musculoskeletal multiple site(4부위),4306147,Diagnostic Doppler ultrasonography
4035,U/S musculoskeletal simple site(1부위),4306147,Diagnostic Doppler ultrasonography
4036,U/S Other NAB without U/S,4266866,Superficial fine needle aspiration biopsy
4037,U/S Pre/Post-therapy(Abdomen),2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4038,U/S Skin Mass(전신 3개 이하),4205771,Ultrasonography of soft tissue
4039,U/S Soft Tissue of Extremities(TS),4205771,Ultrasonography of soft tissue
4040,U/S Transrectal(HEXC),2211770,"Ultrasound, transrectal"
4041,U/S Trauma(E-FAST),4306147,Diagnostic Doppler ultrasonography
4042,U-frame 3.2mm,40756993,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
4043,Ultrafiltration,2002282,Hemodialysis
4044,Ultrasonogram F/U,2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)"
4045,"Ultrasonogram Guided Needle Biopsy, Liver",4306147,Diagnostic Doppler ultrasonography
4046,Under suspension laryngoscopy,4034524,Direct laryngoscopy with excision of tumor
4047,Unsealed Source(oral),4059831,Internal radiotherapy - unsealed source
4048,Upper EUS,4306147,Diagnostic Doppler ultrasonography
4049,Upper Gastrointestinal Endoscopic Bleeding Control,2108900,"Esophagogastroduodenoscopy, flexible, transoral; with control of bleeding, any method"
4050,Upper gastrointestinal tumor mucosal and submucosa,4140316,Fiberoptic endoscopic submucosal resection of lesion of upper gastrointestinal tract
4051,Upper GI endoscopy,4294382,Esophagogastroduodenoscopy
4052,Upper Miniprobe EUS,4306147,Diagnostic Doppler ultrasonography
4053,URETERAL BALLON DILATATION,2003744,Dilation of ureteral meatus
4054,Ureteral stent indwelling(cystoscopic),2109800,"Cystourethroscopy, with insertion of indwelling ureteral stent (eg, Gibbons or double-J type)"
4055,Ureteral Stent indwelling(Ureteroscopic),4343010,Ureteroscopic insertion of ureteric stent
4056,"Ureteral Stent Indwelling,요관경하",4343010,Ureteroscopic insertion of ureteric stent
4057,"Ureteral Stent, 방광경하 삽입",2109800,"Cystourethroscopy, with insertion of indwelling ureteral stent (eg, Gibbons or double-J type)"
4058,"Ureteral Stent, 방광경하 제거",4021434,Cystoscopic removal of ureteric stent
4059,"Ureteroscopic stone removal, Lower ureter",4143508,Ureteroscopic removal of ureteric calculus
4060,Ureteroscopy(Rigid),44806769,Rigid ureteroscopy
4061,URETHRAL & BLADDER IRRIGATION,4021584,Urethral irrigation of bladder
4062,URETHRAL DILATION,2003879,Dilation of urethra
4063,"Urethral Dilation, Soundation",4147379,Dilation of urethra
4064,URETHROSCOPIC Urethrotomy,4343120,Urethroscopic operation
4065,"Urinary Incontinence, Transvaginal appro.Others",4120055,Urinary incontinence/sling operation
4066,"Urinary Incontinence,Transvaginal appro.Others",4120055,Urinary incontinence/sling operation
4067,"Urinary Incontinence,Transvaginal appro.Others(재수술)",2003935,Other repair of urinary stress incontinence
4068,URODYNAMIC STUDY,4099391,Urodynamic studies
4069,"US guided biopsy,aspiration",4306147,Diagnostic Doppler ultrasonography
4070,"US guided biopsy,aspiration(GI용)",4306147,Diagnostic Doppler ultrasonography
4071,USG (Breast),4306147,Diagnostic Doppler ultrasonography
4072,USG for hepatoma study,4306147,Diagnostic Doppler ultrasonography
4073,USG guide,4306147,Diagnostic Doppler ultrasonography
4074,"USG Guided Aspiration, Drain(ED)",4306147,Diagnostic Doppler ultrasonography
4075,USG OB(triple),4306147,Diagnostic Doppler ultrasonography
4076,USG OB(twin),4306147,Diagnostic Doppler ultrasonography
4077,USG(동정맥류 도플러 초음파),4306147,Diagnostic Doppler ultrasonography
4078,USG(Joint-Complex),4306147,Diagnostic Doppler ultrasonography
4079,USG(Joint-Precision),4306147,Diagnostic Doppler ultrasonography
4080,USG(Joint-Simple),4306147,Diagnostic Doppler ultrasonography
4081,USG(vag & pelvic;reserch),4306147,Diagnostic Doppler ultrasonography
4082,USG+Video촬영(vessel두께),4306147,Diagnostic Doppler ultrasonography
4083,USG하의 병리조직검사.천자 (유방),4306147,Diagnostic Doppler ultrasonography
4084,Uterine Polypectomy,2110207,"Hysterorrhaphy, repair of ruptured uterus (nonobstetrical)"
4085,Vac-Lock A(소),40756993,"Multi-leaf collimator (MLC) device(s) for intensity modulated radiation therapy (IMRT), design and construction per IMRT plan"
