localcodename,concept_id,CONCEPT_NAME
FMS RIS SET,45760468,Warming/high-flow infusion pump
"GAUZE BANDAGE (4"")",4313938,Elastic bandage
GELPORT SEPARATOR BALLOON TROCAR COR47(12*100MM),45763434,Laparoscopic trocar
GR-2000 SPLINT 4'*30'(SHORT LEG),2614911,"Special casting material (e.g., fiberglass)"
GRIP ENDO FIX(ACE) #0,4271310,Tubular bandage
HARMONIC ACE PLUS  SHEARS,45763231,Laparoscopic electrosurgical scissors
HEADWAY CATHETER,45762739,Intravascular microflow catheter
HEMOFILTER(HEMOCONCENTRATOR) D571,45757971,Hemofilter
ILS CDH CURVED CDH29A,45771219,Intraluminal circular stapler
"IMA Cannula (31002,31003)",45761660,Cardioplegia cannula
INFU-PRO(FLOW REGULATOR) 비차광,2616935,Regulator
JUDKINS(R)   CORDIS   5Fr. 3.5,45771910,"Angiographic catheter, single-use"
KIND REMOVAL SILICONE TAPE 2.5cm x 1.3m,4167375,Silicone tape
MACROSORB (ORBITAL FLOOR LINER),45764347,"Craniofacial fixation plate, bioabsorbable"
MEDIFOAM B(T-TYPE) 5*5CM,4224205,Polyurethane foam sterile film dressing
Mini Bone Screw 2.0*9mm,45773261,"Craniofacial bone screw, non-bioabsorbable"
MINI PLATE L TYPE,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI PLATE LEFT 18MM 20-LL-304,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MULTIPLE EF-ALL,4271310,Tubular bandage
NASOPORE STANDARD-8CM,45764206,Nasal mucosa dressing
NATURA DRAINABLE POUCH(투명) 100MM,4225137,Colostomy bag
NATURA DRAINABLE POUCH(투명) 45MM,4225137,Colostomy bag
NEW TLC (BODY) 75,45765043,"Open-surgery manual linear cutting stapler, single-use"
OREGON INTERFERENCE SCREW,4239189,Bone screw
PEHA HAFT 8*20,2721403,"Compression bandage, roll"
PEHAHAFT LATEX FREE 6CM*4M,2721403,"Compression bandage, roll"
PERITONEAL CATHETER,4150035,Peritoneal catheter
PNEUMATIC POST VIT.PACK CX4820(CUTTER DP4803),45765007,Vitrectomy system micro-cutting unit
POLARIS URETERAL STENT 7FR/22CM,4120252,Ureteric stent
"POLYMEM ADHESIVE FILM DRESSING #3412 4""*12.5""",4270451,Adhesive semi-permeable film dressing
POLYSORB 1 CL851M,45758977,Polyglactin suture
POWERFLEX P3 PTA BALLOON DILATATION CATHETER SMALL,4259287,Angioplasty balloon catheter
Prolene 3/0 W8558,4262269,Sterile polypropylene monofilament suture
PROLENE 4-0 W8935,4262269,Sterile polypropylene monofilament suture
RAPID INFUSION CATHETER   7FR,4162222,Rapid infusion catheter
REGULATOR 세트형,2616935,Regulator
Remescar Silicone Scar Stick 5.4g,45767862,Scar management dressing
RESORB X PLATE-STRAIGHT 8H,45764347,"Craniofacial fixation plate, bioabsorbable"
SCD EXPRESS SLEEVE THIGH LENGTH L,2616707,"Segmental pneumatic appliance for use with pneumatic compressor, half leg"
SEQUENT PTCA BALLOON CATHETER,45768093,Coronary angioplasty balloon catheter
STAR ClOSE SE,2615771,"Closure device, vascular (implantable/insertable)"
STONE BASKET 11-03-11-23-04(TW I/4b-1.8-30b),4290438,Stone retrieval basket
SURGI BRA SMALL RT,2720378,"Breast prosthesis, mastectomy bra, without integrated breast prosthesis form, any size, any type"
SURGISORB 4-0 SV413,45758561,Polyglycolic acid suture
SUTURE ETHILON (NYLON),45758903,"Nylon suture, monofilament"
SUTURE ETHILON(NYLON) 3/0 W320,45758903,"Nylon suture, monofilament"
SUTURE MERSILK 4/0-C054D,45760330,"Silk suture, sterile"
TA STAPLER 60-4.8,45765046,"Open-surgery manual linear stapler, single-use"
TAPERGUARD E-TUBE CUFFED 8.0,4331031,Endotracheal tube cuff
TEFLON COATED MOVABLE T-J TIP G/W 035,4159813,Guide wire
TERUMO INTRODUCER (LONG SHEATH) 7F-25CM,45761573,Catheter introducer
THORACOPORT-10.5,45761308,"Cardiovascular/thoracic trocar, single-use"
THR CERAMIC BALL FEMORAL HEAD(엔도젠),45761725,Ceramic femoral head prosthesis
Trach Care(Endotracheal)8Fr,45760232,Tracheal suction catheter
"TRACOE TWIST TUBE(304),7.0MM",4044008,Tracheostomy tube
"TRACOE TWIST TUBE(306), 6.0MM",4044008,Tracheostomy tube
TRANSSEPTAL INTRODUCER SHEATH,45761573,Catheter introducer
"Trocar 5mm ,Laptroc",45763434,Laparoscopic trocar
TRU-WAVE DPT KIT DOUBLE,45760920,Blood pressure transducer set
ULTRA THIN  MEDITECH   5Fr. 3.0(40)120,4124393,Balloon dilatation catheter
V.A.C GRANUFOAM SMALL,45758032,Negative-pressure wound therapy system foam dressing
VENEX DUR COMPRESSION STOCKING THIGH L(A-G),2614875,"Surgical stockings thigh length, each"
Vicryl 2/0 J602H,45758977,Polyglactin suture
Vicryl 4/0 W9951,45758977,Polyglactin suture
VICRYL 4-0   W9506T,45758977,Polyglactin suture
VICRYL PC-6-0   W9500T,45758977,Polyglactin suture
VICRYL-4/0 V1214H,45758977,Polyglactin suture
WEDGE BALLOON CATHETER  ARROW   7Fr.,45758028,Arterial blood pressure catheter
WING SET 20G,45759984,Subcutaneous injection/infusion port needle
YOUNG WOUND SILVER DRESSING 6*10CM,4224207,Non-woven fabric backed adhesive dressing
ALLEVYN AG GENTLE 20*20CM,4236607,Silicone gel sheet dressing
CEMENT NOZZLE & CARTRIDGE,45758898,Orthopedic cement dispenser
CHOO STENT(ESOPHAGEAL),45767868,Esophageal stent
"CONTIPLEX TUOHY SET 18G-4"" 331693N",45764944,Nerve-block blunt needle/cannula kit
DLP VENOUS CANNULA 18FR,4124293,Venous cannula
HAND SWITCH LIGASURE ATLAS,45763416,"Laparoscopic electrosurgical forceps, bipolar"
HOYA-PS AF-1(UY) INTRAOCULAR LENS PY-60AD,4208975,Intraocular lens implant
I-BEAM TIBIAL TRAY,45768073,Knee tibia/insert prosthesis
LIGASURE SHORT ATLAS HAND SWITCH LS1020(OPEN용),45763416,"Laparoscopic electrosurgical forceps, bipolar"
LIQUIBAND SURGICAL S&S CLEAR 0.8G,4122789,Surgical adhesive
LOCKING PLATE SCREW,4105219,Locking screw
MICRO X PLATE,45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI PLATE RIGHT 15MM(210-0006),45764348,"Craniofacial fixation plate, non-bioabsorbable"
MINI PLATE S 24 LONG,45764348,"Craniofacial fixation plate, non-bioabsorbable"
NEXGEN LCCK ARTICULAR SURFACE(LCCK),45768073,Knee tibia/insert prosthesis
RECONSTRUCTION PLATE   3.5/8H,4098108,Bone plate
2Lumen CYS & UPP CATHETER 6F 9021P5062,4070667,Urinary catheter
3-WAY FOLEY CATHETER 24FR(S),2614773,"Indwelling catheter; foley type, three way for continuous irrigation, each"
6.5 Cannulate Screw,45764905,Pin-sleeve orthopedic bone screw
슬관절치환용 TIBIAL COMPONENT(삼원써미트),2720091,"Replacement, socket, below knee, molded to patient model"
슬라이드 칼라   ,45759814,Surgical camera film
압박용밴드 (MAXIS COTTON COMFORT)-팬티형,2614875,"Surgical stockings thigh length, each"
인후두수술용 BURR & SAW,4008955,Surgical saw
척추 정복고정술용 ROD(120MM 이하)(DIAPASON:골드메디칼),4118610,Rod fixation system
ACCUFUSER PLUS-P2015S/1DAY,45758185,Patient-controlled analgesia infusion pump
ACE CANNULATED CANCELLOUS HIP SCREW   5.0/34MM,45764905,Pin-sleeve orthopedic bone screw
ACTICOAT 10*10CM,4246818,Silver dressing
ALCON 23G CUR.ILLUMINATED LASER PROBE 751590,4106021,Laser probe
ALEXIS HALS XS,45760849,"Wound retractor, intermediate/deep"
ALLEVYN COMPRESSION 15*20CM,4224205,Polyurethane foam sterile film dressing
Amplatz supper stiff wire 035-260cm,4159813,Guide wire
ANGIOGRAPHIC CATHETER(GOODMAN),45771910,"Angiographic catheter, single-use"
APTUS CORTEX LOCKING SCREW,4105219,Locking screw
ARM BOARD WF-03(대),45764068,Armboard
ARROW CVP (3-LUMEN) 5.5FR,4179206,Central venous catheter
AUTO SUTURE ENDO GIA 45 D.L.U 4.8,45765044,"Endoscopic manual linear cutting stapler, single-use"
Auto Suture ENDO GIA II 45 D.L.U 4.8,45765044,"Endoscopic manual linear cutting stapler, single-use"
Auto Suture TA30 Stapler 3.5,45765046,"Open-surgery manual linear stapler, single-use"
BAROVAC-SS 250ML(십자형 20FR),45761279,Closed-wound drainage reservoir suction bulb
BERMAN CATHETER ARROW,45771910,"Angiographic catheter, single-use"
BRONCHO CATHETER 37L,45761254,Bronchial balloon catheter
CALCANEAL PLATE,4098108,Bone plate
CANNULATED SCREW,45764905,Pin-sleeve orthopedic bone screw
CD HORIZON M8 SCREW SET(석영),45761303,Bone-screw internal spinal fixation system
COMFEEL POWDER 6G(맥진),2614797,"Ostomy skin barrier, powder, per oz"
CONTOURED VALVE SMALL   VP-LOW 42312,4124292,Cerebrospinal fluid shunt valve
CORTICAL SCREW   4.5/22MM,4239189,Bone screw
CORTICAL SCREW   4.5/28MM,4239189,Bone screw
C-TUBE,45758481,Orthodontic anchor plate
DOUBLE ARM SUTURE #8535,45759921,Suture retention device
DUODERM GEL 15G,2615137,"Hydrocolloid dressing, wound filler, paste, sterile, per ounce"
Dyna-Extor II ANKLE CLAMP(선경),45764599,"External orthopedic fixation system, single-use, sterile"
EGIA ROTI.30 CUR.VASCULAR MED SULU 30CTAVM,45765044,"Endoscopic manual linear cutting stapler, single-use"
ELASCON(ELATEX) 3.8CM*5M(25CM 단위로 수가산정),4224022,Elastic adhesive bandage
ENDO CLIP III 5MM APPLIER,45758369,"Ligation clip, metallic"
Ethilon 8/0 W2808,45758903,"Nylon suture, monofilament"
EZ RAP HIP M,2719576,"Hip orthosis, abduction control of hip joint, postoperative hip abduction type, prefabricated, includes fitting and adjustment"
GLIDE CATH HEAD HUNTER YB15110 5F-100CM,45771910,"Angiographic catheter, single-use"
GRIP-LOK CATH. LARGE ,4271310,Tubular bandage
GUIDE WIRE TERUMO 200CM미만,4159813,Guide wire
HEMA INTRODUCER       DIAG   8Fr.  /11,45761573,Catheter introducer
HORIZON LIGATING CLIP-MEDIUM (MANUAL CLIP),45758369,"Ligation clip, metallic"
I.O.L ENVISTA MX60,4208975,Intraocular lens implant
KOKEN DOUBLE TUBE   6MM,4044008,Tracheostomy tube
LC-DCP CANCELLOUS SCREW 6.5 THREAD   16/30MM,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LC-DCP CANCELLOUS SCREW 6.5 THREAD   16/50MM,45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LC-DCP CANCELLOUS SCREW FULL THREAD   4.0/26MM,4239189,Bone screw
LC-DCP CANCELLOUS SCREW SHORT THREAD   4.0/10MM,4239189,Bone screw
LIGASURE LF1212(OPEN용),45759076,"Open-surgery electrosurgical forceps, single-use"
LOCKING HEAD SCREW(TIT) 2.4MM,4105219,Locking screw
MARTIN SCREW 17/2.0   25-095-17,45773261,"Craniofacial bone screw, non-bioabsorbable"
MAXI SCREW 2.7*6MM 27-MX-006,45773261,"Craniofacial bone screw, non-bioabsorbable"
mediform AD 5x10,4224205,Polyurethane foam sterile film dressing
Memory Basket all size,4290438,Stone retrieval basket
MICRO SCREW 1.5MM이하,45773261,"Craniofacial bone screw, non-bioabsorbable"
MIROCAM CAPSULE ENDOSCOPE(기타),45761018,Video capsule endoscopy system capsule
MUSTANG BALLOON DILATATION CATHETER MIDDLE (6-12 M,4259287,Angioplasty balloon catheter
NITI-S VASCULAR STENT 8MM*60MM,4232657,Vascular stent
ORSIRO,45772824,Drug-eluting coronary artery stent
PERCUFLEX PLUS STENT 8FR/24CM,4120252,Ureteric stent
PERI-VAC SET ,45758151,Pericardium drainage catheter
POLARIS URETERAL STENT 8FR/24CM,4120252,Ureteric stent
POLYSORB 2/0 UL878,45758977,Polyglactin suture
POLYSORB 4/0 GL34MG,45758977,Polyglactin suture
POLYSORB 4/0 GL-34MG,45758977,Polyglactin suture
Pouch Bag 57mm,4225137,Colostomy bag
PRISMAFLEX ST100 SET,45757971,Hemofilter
PROGREAT CATHETER,4060422,Catheter
PROLENE 3-0   W8936,4262269,Sterile polypropylene monofilament suture
PROLENE 7/0 W8304,4262269,Sterile polypropylene monofilament suture
Prolene 7-0 W8702,4262269,Sterile polypropylene monofilament suture
RELOAD LINEAR CUTTER CARTRIDGE TCR10,45765043,"Open-surgery manual linear cutting stapler, single-use"
REMESCAR 5.4G,45767862,Scar management dressing
RESORB X SCREW-2.0MM이상,45764342,"Craniofacial bone screw, bioabsorbable"
SAFIL 4/0 HR17(4*45) C1078713,45758561,Polyglycolic acid suture
SENSURA 2PC BASE PLATE CONVEX 50/15-33MM,4224190,Stoma flange
SENSURA 2PC ILEOSTOMY BAG 50MM(투명),4218999,Ileostomy bag
SEPARATOR ACCESS SYSTEM(trocar),45763434,Laparoscopic trocar
SILICON SPONGE 3MM S5-6303,4042164,Silicone implant
STIFF GUIDE WIRE   THSCF 38-260-AES,4159813,Guide wire
STONE BASKET HELICAL   3Fr. 115CM,4290438,Stone retrieval basket
SUR-FIT NATURA MOLDABLE DURAHESIVE 70MM,4224190,Stoma flange
SURGI WRAP LARGE,2615775,Adhesion barrier
SURGIFIT 4/0-AV428,45758561,Polyglycolic acid suture
TEFLON COATED G/W (T-J TIP)   0.35,4159813,Guide wire
THORACIC CATHETER (NIPPRO)   16FRSTR,45759690,Thoracic drain
THORACIC CATHETER 32FR/STR.(아시아),45759690,Thoracic drain
"THORACIC CATHTER (CHEST TUBE) 24FR, RT",45759690,Thoracic drain
TRACHEOSTOMY TUBE 6.5,4121540,Tracheostomy tube cuff
TRU-WAVE DPT KIT SINGLE,45760920,Blood pressure transducer set
Tunneling Device,45768036,Catheter tunneler
UNREAMED TIBIA NAIL SET(TIT),45771701,"Tibia nail, sterile"
URO FOLEY CATHETER(3WAY)-16FR,2614773,"Indwelling catheter; foley type, three way for continuous irrigation, each"
VAN SONNENBERG DRAINAGE CATHETER   12.0-PIG,2615756,"Catheter, drainage"
VERSIVA XC 19*19CM,4219811,Hydrocolloid hydrofiber dressing
VICRYL 2/0,45758977,Polyglactin suture
VISTA BRITE TIP GUIDING CATHETER,45772243,Intravascular guiding catheter
V-LOC 90 VLOCM0345 2/0,4085090,Absorbable ligature
YASAGIL MINI ANEURYSM CLIP PERMAN  FT722T,45761998,Aneurysm clip
메디터치 AD 10CM*20CM,4224205,Polyurethane foam sterile film dressing
CIMEOSIL GEL SHEET 12*15CM,45767862,Scar management dressing
DBX PUTTY 2.5CC,4197043,Allogeneic bone graft material
EM PRECISION POINTER,2615868,"Introducer/sheath, guiding, intracardiac electrophysiological, fixed-curve, peel-away"
Express STENT,45767945,Coronary artery stent
"HOMPUMP KVO 0.5ML/HR,50ML(EY050005)",45762228,Elastomeric infusion pump system
ICP Probe 1,4230994,Intracranial pressure catheter
MEDPOR TITAN IMPLANT,4190650,Porous orbital implant
METAL HEAD,45758713,Metallic femoral head prosthesis
ON-Q PAINBUSTER SILVER 12.5CM-270ML(2*2ML/HR),45764723,Pain management medication delivery system
PERFIX PLUG MEDIUM,45768045,Hernia surgical mesh
PIGTAIL   USCI   6Fr.,45771910,"Angiographic catheter, single-use"
PTCA BALLOON CATHETER-PLEON,45768093,Coronary angioplasty balloon catheter
RECONSTRUCTION PLATE   3.5/6H,4098108,Bone plate
TKR NEXGEN LPS-FLEX FEMORAL COMPONENT(서광),2720092,"Replacement, socket, above knee/knee disarticulation, including attachment plate, molded to patient model"
100MM VERSASTEP 11MM VS101011,45763434,Laparoscopic trocar
221 1단계(20-30mmHg)코튼무릎형,4082555,Antithromboembolic stockings
2-WAY FOLEY CATHETER 24FR(S),2614772,"Indwelling catheter, foley type, two-way, all silicone, each"
3-WAY FOLEY CATHETER 22FR(S),2614773,"Indwelling catheter; foley type, three way for continuous irrigation, each"
경추전방고정술용 SCREW,45764280,"Spinal bone screw, non-bioabsorbable"
고관절치환용 Bipolar Cup(엔도텍),45763037,Femoral head bipolar component
소다라임 (450G/1.5HR),4243954,Carbon dioxide absorber
슬관절치환용 BEARING INSERT(삼원써미트),45771650,Mobile-bearing total knee prosthesis
아산화질소 (15분),4225315,Nitrous oxide cylinder
절제용 SNARE(올림푸스),45759635,"Nasal snare, single-use"
ACE CANNULATED CANCELLOUS SCREW   6.5/65MM,45764905,Pin-sleeve orthopedic bone screw
ACE CANNULATED HIP SCREW 5.0/46mm,45764905,Pin-sleeve orthopedic bone screw
ACRYSOF ASPHERIC NATURAL IQ SN60WF,4208975,Intraocular lens implant
ALEXIS ES C8312(2-4CM),45760849,"Wound retractor, intermediate/deep"
ALEXIS XL C8304(11-17CM),45760849,"Wound retractor, intermediate/deep"
ANGIO CATHETER GRB(JS),45771910,"Angiographic catheter, single-use"
ANGIO CATHETER HEADHUNTER,45771910,"Angiographic catheter, single-use"
AUTOSUTURE ILA100,45765046,"Open-surgery manual linear stapler, single-use"
BAROVAC 200ML SS200JP,45761279,Closed-wound drainage reservoir suction bulb
BAROVAC-PP400L,45761279,Closed-wound drainage reservoir suction bulb
Bika,45772027,Lacrimal intubation set
BIOSORB FX-STRAIGHT 4H,45764347,"Craniofacial fixation plate, bioabsorbable"
BLUNT TIP TROCAR 10MM OMS-T10BT,45763434,Laparoscopic trocar
BONE MARROW BIOPSY SET 13G-6CM,45761512,"Bone marrow biopsy needle, single-use"
CANCELLOUS COARSE 30CC,4128972,Allograft cancellous bone
CAPTURA DISPOSABLE BIOPSY FORCEPS - 230,45768037,Endotherapy biopsy forceps
CAST BANDAGE(PP BAND) 2'/4YD,4142036,Plaster cast
CAST SCOTCH ONE STEP SPLINT 4 *30',2614911,"Special casting material (e.g., fiberglass)"
CD HORIZON SMOOTH RODS 1-120MM,4118610,Rod fixation system
CDH 29,45771219,Intraluminal circular stapler
CHROMIC 3-0 C323,45761207,"Catgut suture, chromic"
Chromic 4/0 C428,45761207,"Catgut suture, chromic"
Clear Grasp Snare(진명),45759635,"Nasal snare, single-use"
Colo Bag 100mm (6820),4225137,Colostomy bag
Colostomy Plate 50mm,4224190,Stoma flange
CURASYS CANISTER TYPE A,45759825,"Suction system canister, reusable"
DIAGNOSTIC GUIDE WIRE 200CM 이상,4159813,Guide wire
DISPOSABLE NEBULIZER MOUTHPIECE SUPPLYTUBE,4219814,Nebulizer
DUAL HEATED CIRCUIT ADULT RT200,45767464,"Respiratory gas heating wire, infant"
DYNA LOCKING CANNULATED SCREW,4105219,Locking screw
EBO GRIP 3DAN BACK BRACE - S,4087970,Ostomy belt
EGIA ROTI.60 CUR.MED THICK SULU 60CTAMT,45765044,"Endoscopic manual linear cutting stapler, single-use"
EMBOLETOMY CATH 7FR(FOGARTY),45770943,Embolectomy/thrombectomy catheter
EMBOLIZATION COIL MWCE 18S-4-2-TORNADO,45772838,Embolization coil
Encircling Band Sponge 5.5*7.5mm,4042164,Silicone implant
ENDO GIA II CARTILAGE 60-3.5,45765044,"Endoscopic manual linear cutting stapler, single-use"
ENDO LINEAR CARTILAGE TR35W,45765044,"Endoscopic manual linear cutting stapler, single-use"
Endo TUbe Uncuff 4.0,4097216,Endotracheal tube
Endo Wire TUBE Cuff 8.5,4149922,Armored endotracheal tube
ENDOTRACHEAL TUBE CUFF   5,4331031,Endotracheal tube cuff
ENDOTRACHEAL TUBE UNCUFF 4.0FR(우삼),4097216,Endotracheal tube
ETHILON 3/0 W1625,45758903,"Nylon suture, monofilament"
ETHILON 4/0 W1620,45758903,"Nylon suture, monofilament"
ETHILON 5/0 W1616,45758903,"Nylon suture, monofilament"
EVD-LB(LINE&BAG),45761717,"Cerebrospinal fluid drainage kit, ventricular"
FIDJI CERVICAL CAGE,4106975,Spinal cage
GEENEN BILIARY STENT   GEPD-5-5,45772812,Pancreatic stent
GIA CARTILAGE 60-3.8,45765046,"Open-surgery manual linear stapler, single-use"
GORE-TEX STANDARD WALL 6MM X 40CM,2720468,"Vascular graft material, synthetic, implant"
GR2000 Splint 4*15,2614911,"Special casting material (e.g., fiberglass)"
HEADLESS COMPRESSION SCREW(TIT),45761665,Bone-nailing compression screw
HEMA INTRODUCER       DIAG   5.5Fr./11,45761573,Catheter introducer
HEMOSTASIS INTRODUCER 7.5F-0.038'-23CM,45761573,Catheter introducer
HYALOBARRIER GEL ENDO 1-SYRINGE,2615775,Adhesion barrier
IABP CATHETER     KONTRON   9Fr.,4096399,Intra-aortic balloon catheter
IKAZUCHI BALOON CATHETER,45768093,Coronary angioplasty balloon catheter
K-ADAPTER DSA-1,4121560,Y connector
KALTOSTAT 10X20,4222037,Calcium alginate dressing
K-WIRE (186-03-79)   0.062',45764506,"Internal orthopedic fixation system, plate/screw, non-bioabsorbable"
LAPA CHOLE(김건국),45767955,Laparoscopic surgical procedure kit
LC-DCP CANCELLOUS SCREW SHORT THREAD   4.0/12MM,4239189,Bone screw
LC-DCP CORTEX SCREW TIT.   3.5/18MM,4239189,Bone screw
LC-DCP CORTEX SCREW TIT.   3.5/36MM,4239189,Bone screw
LOCKING HEAD SCREW(TIT) 2.0MM,4105219,Locking screw
LOSPA TIBIAL BASEPLATE,2720091,"Replacement, socket, below knee, molded to patient model"
MEDICAL SOCKS 20~30mmhg,4082555,Antithromboembolic stockings
Mersilk 3/0 W546,45760330,"Silk suture, sterile"
micro screw 3mm(204-1503),45773261,"Craniofacial bone screw, non-bioabsorbable"
MICRO SCREW 5MM 01-7405,45773261,"Craniofacial bone screw, non-bioabsorbable"
Monosyn 5/0,45772825,Synthetic bioabsorbable suture
MULTIPURPOSE CATHETER       CORDIS   6Fr. 100cm,45771910,"Angiographic catheter, single-use"
NEURO PATCH,4104097,Dural substitute
NEW YOGIPS LONG ARM HLA-500(N)  ,4040908,Long arm splint
NITI-S BILIARY STENT 8MM*7CM,45764662,Bare-metal biliary stent
ONE-THIOL TUBULAR PLATE(TITANIUM)3.5/4H,4106145,Third tubular plate
OUTLOOK CATHETER,45771910,"Angiographic catheter, single-use"
P500 손등장갑,4082555,Antithromboembolic stockings
PEHAHAFT LATEX FREE 6cmX20m,2721403,"Compression bandage, roll"
PLOLENE 3-0 W8522,4262269,Sterile polypropylene monofilament suture
POLYSORB 0 L-34,45758977,Polyglactin suture
